e4460934 AFKDetection2
6715fb92 SummonerSpellLinks
1bd647e2 SummonerSpellSlots
d2517598 SummonerSpellSpecialist
e8dcc7f6 SummonerSpells
7f279fa1 SummonerTitle
e04e3f61 Sun
4620fe14 SunIntensityScale
d8851203 SunRadiusForShadows
692cc433 SuppressVisibilityChanges
087253d7 Suppressed
8bddc3a9 SuppressionIcon
218ae92c SurrenderAfkAutoVoteThresholdSec
1a34953e SurrenderHitRegion
793d00f9 SurrenderRetryDelaySec
12d9d5d3 SurrenderVoteCompleteDialogPersistSec
19c50f94 SurrenderVoteCompleteDialogPersistsSec
0dfbc2ee SurrenderVoteCompleteEliminateDelaySec
a82b8a32 SurrenderVoteDurationSec
d11d9cae SwapButton
bedae0ce SwapData
1eebe507 Swaps
778d6dee SwitchIntPairDataList
48fb391a SwoshAnim
94c90e2b SyncFrameOnChangeAnim
13c448f9 SyndraLarge
99f9c59d TEMP_RenderThisSkinWithMaterials
6f2169e1 TFTMatchupBanner
438850ff TFTSetData
357f3c83 TFTUnitLabel
b157685d TRAKey
98f72e4c Tab
3bae3969 TabButtonDefinition
2a9bbd14 TabData
e2db859f TabNameTraKey
210dd2c4 TabOrder
a135cbb0 TabViewAllItemsScene
b27c29c7 TabViewAllItemsSceneViewPane
39bc5dc5 TabViewItemSetsScene
95c72dde TabViewItemSetsSceneViewPane
0fe567b1 TabViewRecItemsScene
82481362 TabViewRecItemsSceneViewPane
4a9c9bdf Table
8f30eadc TableName
8799ac14 TableValue
67c56f9d TabletOverrideLoadable
0c1dcd2d Tabs
0e4a127f Tactician
02dcc66e TacticianIcon
de314605 TacticianIconPath
4c04f945 TacticianIndex
0e8c8e17 TagLink
d2af08d4 TagText
fb0b6bed TaglineLink
e08272cf TakeCamp
6e53904d TallyAutoCloseDelay
32608848 Target
77cea54c TargetAlpha
20cd725d TargetAnimData
dc19c3d6 TargetBone
c6f291ed TargetClipName
acd059f0 TargetClosedScene
b16c581f TargetColor
47676523 TargetDistance
43851f70 TargetElement
166d5141 TargetForgivenessDefinitions
71a473ba TargetForgivenessRange
66afef9c TargetFrameVisibilityKey
5772c52d TargetFxKey
8bfaa311 TargetGlobalBountyState
25888758 TargetIdleAnimation
e0e0dd98 TargetIsTrakey
eca5d69e TargetLightingVolume
e66467df TargetObject
4aad5dbd TargetPerks
a92a72b9 TargetPosIsOwner
2d8bf2fb TargetPosition
bbda0faa TargetScale
416010f5 TargetSkinScale
5ba61dc2 TargetSpell
89eec19c TargetStatsMenu
81c1bdb1 TargetString
1d5932cf TargetUnitsToBuff
69485639 TargetValue
7a9e7d89 TargetingForgivenessDefinitions
24a4d9aa TargetingParamName
fb8157bc TargetingParametersList
8b22a93a TargetingParametersMap
832871a2 Taunted
a2fd7d0c Team
d20c2707 Team1
5ee57c68 Team1AllyGlow
cd9fbedc Team1BuffIcons
9384bafc Team1EnemyGlow
28a35ef0 Team1GoldIcon
0049973e Team1GoldText
405ae406 Team1Icon
98a96d43 Team1IconSlots
54950f50 Team1KillText
beadc6c4 Team1Meter
bb5ce041 Team1MeterBlueSkin
2ec80db2 Team1MeterRedSkin
72e30792 Team1MeterScoreIndex
c66889db Team1ReportModalAnchor
0be44b13 Team1SwapDragTarget
2ffd049f Team1SwapHoverIcon
d8a8b5c0 Team1Text
ececf4a0 Team1TowerKillsIcon
64718c8e Team1TowerKillsText
d30c289a Team2
193f7129 Team2AllyGlow
c4bc0497 Team2BuffIcons
d8b42783 Team2EnemyGlow
6de112d9 Team2GoldIcon
16026e0f Team2GoldText
4ca13237 Team2Icon
05759068 Team2IconSlots
55ee1f0d Team2KillText
ed195e1b Team2Meter
107b4d36 Team2MeterBlueSkin
31f7fc2f Team2MeterRedSkin
770a899d Team2MeterScoreIndex
d42c7e48 Team2ReportModalAnchor
dc31784e Team2SwapDragTarget
2956de10 Team2SwapHoverIcon
3d967f91 Team2Text
7a9a06c5 Team2TowerKillsIcon
a3c2f2f3 Team2TowerKillsText
917db252 TeamBanner
29df69f3 TeamBanners
0864efa3 TeamBorders
34e505c8 TeamButton
a0618d73 TeamByeText
5502013c TeamChampionsButton
6479865e TeamChatChannelTra
cb5d0824 TeamCompareOp
f61f63d4 TeamData
54d8e282 TeamDisplayData
bc5518ba TeamDisplayNameTra
07cf17f6 TeamEliminatedIconPath
cf4eea7a TeamFightData
299164e2 TeamFowComboBoxDefinition
3f39cbd1 TeamFrameRegion
c7750ccf TeamFrameTemplate
5009687d TeamFramesBlueVisibilityKey
9596641f TeamFramesPurpleVisibilityKey
6ee3bd2e TeamFullErrorDisplayTimeSecs
807ef97f TeamFullScene
b00b708b TeamHealthMeter
34da152c TeamHighlight0
35da16bf TeamHighlight1
cdd1c749 TeamHitRegion
77d5615d TeamIcon
4133bc1e TeamIconPath
d2e7fb6a TeamIcons
529c6838 TeamKillsIcon
5e47d84d TeamLeftDisplay
345fd852 TeamLogoIcon
2446eaea TeamMatchupIconPath
4b99bfde TeamMember
374d847e TeamMemberData
709d1f0b TeamMemberSlots
0718b900 TeamNameText
6c986511 TeamOneIcon
2b351477 TeamOpponentTemplate
a7b240e5 TeamPlanReminder
b0b4d654 TeamPlannerButton
0559e95d TeamPlannerButtonDefinition
1f5d989b TeamPlannerDisabledTooltipTraKey
dac11dd4 TeamPlannerPortraitPath
7789e288 TeamPlannerSplashPath
4eb5f3a3 TeamPlannerTooltipTraKey
febfae4f TeamPosition
43bf4874 TeamPositions
9e9d7de5 TeamRewardBuffName
45632964 TeamRightDisplay
56390356 TeamScore
0ca580bd TeamScoreVisibilityKey
af92c273 TeamScoresDefinitions
f75339e0 TeamSelfTemplate
cab626a5 TeamSize
b57b1a79 TeamSlotDisabledIcon
40dfc230 TeamSlotSourceIcon
7ae49fa3 TeamSurrenderVoterCount
26e50f8c TeamToBuff
51258d07 TeamToCheck
ab994058 TeamToSpawn
da882c4e TeamTooltipAnchor
6ec59133 TeamTwoIcon
10bce373 TeamtagText
59e4ca25 TeleportDistance
40604e5c TeleportInnerRadius
bdd1b103 TeleportOuterRadius
259d2b12 TemplateKey
40f5bd16 TenThousandAbbreviationTraKey
490bcdf5 TenacityBar
621684c4 TenacityRework
9ef8479e TencentOverrideLoadable
9a159fb8 TerrainConfig
c2e98f06 TerrainPaintTexturePath
d641623f TexSize
bee64fd1 TexU
bbe64b18 TexV
bde64e3e Text
ceaf4fab TextAlignmentHorizontal
e094aee5 TextAlignmentVertical
7d91272c TextAmountTotal
8b9f2cf5 TextAvailable
dda690be TextButton
89f785d6 TextByIcon
af3fbdc5 TextComplete
a3482ede TextData
eec29756 TextElement
000b4d7c TextEnableTime
ad954dcd TextFadeTransitionSecs
15acf82a TextField
6e6dcfed TextFormat
fb201011 TextFrameElement
6c4123a5 TextKey
36bd0a9b TextKeyFallback
88426316 TextLink
86473240 TextStyles
44ed626d TextSummonerName
a197955f TextTra
ce1d60e6 TextTraKey
3e8d4337 Texts
e502c1dc TextureData
7ac1008a TextureDefinitions
2cf8568e TextureFlipU
2bf854fb TextureFlipV
d516b033 TextureMini
39123dda TextureMultFilpU
38123c47 TextureMultFilpV
38b0b8cc TextureMultFlipU
3bb0bd85 TextureMultFlipV
17c543dc TextureOverride
1a898c7d TextureOverrides
489a16f5 TextureToOverride
e2fed020 TextureUs
c22d5164 TextureUvs
eb011b4f TextureVs
3b64dfe3 TftActiveButtonTextColor
9487808b TftActiveTextColor
1f9076a2 TftBannerIconData
22a42125 TftBattlepassLevels
ee9a2886 TftChosenColor
db7747f5 TftCoinsButton
95da10d7 TftCoinsDecreaseVfx
d5301fde TftCoinsIncreaseSinkVfx
61da9b10 TftCoinsIncreaseSourceVfx
1b3148a9 TftCoinsWidget
a6fd18e9 TftCollapsibleStageUi
b82641af TftCustomisedGameStart
82b74b82 TftDisplayName
14907c9e TftEncounterToggleButton
d7e01189 TftFinisher
5633fd55 TftFriendlyColor
c54b4e21 TftFutureSightIconColor
3ac79114 TftFxSequencer
031aa7ea TftGameHeaderScene
f5021546 TftGameSettingsButton
18ee28a6 TftGameTeamPlannerButton
a8dc4ac3 TftGameType
672ccd56 TftInactiveButtonTextColor
0fc46842 TftInactiveTextColor
0aad6573 TftItemCodexEntryData
bb015451 TftKeywords
60df5eae TftLeagueClientTeamPlanner
26ceca7d TftLittleLegendEvolution
0d7333bd TftMatchmakingIconColor
ab676340 TftMobileCameraTp
a2da26ab TftOnly
61c428dd TftOverrideLoadable
2f9ddf20 TftPartnerGroupColors
b6e8e08b TftPassLevels
59e03167 TftPcItemPanel
d3323ebc TftPcNewInfoCard
2776937f TftPcTeamPlanner
c09ccdd8 TftPenalizedStatColor
125e783f TftPlaybookDefault
8df47daa TftRegalia
d10b6d14 TftRegularUpdateClock
0765f521 TftReplicateSlotForUnit
9316f661 TftShopDropRateTextColors
d53fe94d TftShopDropRateTextColorsList
2560015b TftSocialModeRequestSystem
30c22182 TftThreeStarColor
7fe05f9d TftTraitServerQueueing
8f49e67a TftTraitTrackerClarityUpdate
7d7ba600 TftTraitsItemsToggleButton
b8dc5e9a TftUnitCombatUpdate
0e19e565 TftUnrestrictedArenaCamera
275342a3 TftZoomSkin
a4a0f014 TftZoomSkinDefault
69b296da TftmEmotePanel
057cffcc ThemeDataMap
5595d8b2 ThemeMusicState
d1bbe145 ThemeMusicStateGroup
3dcca922 ThemeMusicTransitionEvent
832b72eb ThickOuterRing
b995fb1f ThousandAbbreviationTraKey
5b862d47 ThousandsSeparatorTraKey
c4d542df ThreeStar
87b7f4c4 ThreeStars
6a80fe2e ThreestarBadge
4939f3f8 Threshold
5e2be3c8 ThresholdIndicatorElements
03a37dff ThresholdIndicatorRanges
d13a63d1 Thresholds
6f13a3fd ThrottlerData
5e55328d ThumbnailTexturePath
c1615329 TickStyle
6a5635f2 Tier2ButtonFeedbackVfx
90dd73ef Tier3ButtonFeedbackVfx
c669ada3 TierBagEntries
a40b8ff1 TierBagList
616c68f2 TierBags
63e55f38 TierChampionListLayout
0aae5ea0 TierChampionPortraitGroup
b2b3ef9d TierCostIcon
01abd58b TierCostText
6c4e43d9 TierData
acaafa13 TierGroupsLayout
7a251a24 TierIcon
d9016eff TierIndex
fbb82562 TierOneIcon
102dbcce TierOneThreshold
da935a85 TierTitle
7b542d28 TierTwoIcon
c8d3cdb0 TierTwoThreshold
cea0af0e Tiers
494a4b42 TileItemIconDefinition
cc2a34f0 TimeBackdropHandle
5ec620b7 TimeControleVisibilityKey
4067a66e TimeDilation
d6f4f9d5 TimeExpiredCampIcon
636bd581 TimeInactiveForEarlySurrenderSecs
1752b305 TimeLeft
c838d8e6 TimeLeftBg
7d56adb5 TimeLeftCampIcon
ef70d928 TimeLength
2e297544 TimeLimitSeconds
90c1b7b7 TimeRemainingText
ab2bac33 TimeText
84a4a4f5 TimeTextHandle
5e19cde2 TimeToResimulate
33da1bb9 TimeToShowSeconds
d70f51d0 TimeToTarget
4182ffb3 TimeoutDoubleClickPrevention
6a7c10f9 TimeoutInFow
5a0565cb TimeoutPreventClicksOnShow
ba1d038c TimeoutVfxDuration
75f9cc79 TimeoutVfxOnToggleButton
0b6200fc TimeoutWarningDuration
4a65c1a7 TimeoutWarningThrobDuration
017a5149 TimeoutWarningThrobEaseType
5c68ed22 Timer
0bd3bb93 TimerBar
76b767cf TimerBarBackground
a04a5a4c TimerBarBg
b3d3dcf2 TimerBarColor
722c698b TimerBarDefaultColor
8d934ea2 TimerBarFill
bf551875 TimerBarFx
3393b80b TimerBorderBg
389e4d46 TimerBorderFx
22ed07f6 TimerDefaultFill
67ea8acd TimerElementGroup
b52b690b TimerElements
ce9dcc79 TimerFillLeftTexture
da33e53a TimerFillRightTexture
22d4499e TimerFillTexture
f107b593 TimerFrame
0ec4726f TimerIcon
0cc6f662 TimerKeyName
4555fbb0 TimerLeftBar
89f7a6e9 TimerName
bcab75e0 TimerPanel
b2d6cb55 TimerRightBar
8eba997b TimerSyncForReplay
014f72c9 TimerText
56ef1750 TimerTextAssassin
9507344d TimerTextDefaultColor
d8f7ae03 TimerTextSlayer
9e71dae2 TimerVfx
ca2d9683 Timers
e0c5d401 TimesShownPerCycle
ba6c0bc4 TimestampText
b52f0137 Timing
3ac7a0ba TimingOutBackgroundTopRight
84f6f1cd TipBodyText
ed15b77e TipElementList
41ccb763 TipElements
8178e6ff TipStyle
8bab0e9b TipTitleText
48c75042 TipTrackerData
6b3178fb Tips
43eba213 TitleAcquisitionRequirementTrakey
6d2f7778 TitleAcquisitionTrakey
07e760c8 TitleAcquisitionType
ec897e20 TitleArea
61edf0f9 TitleBackground
4a72336b TitleDefeatTra
559c9ff7 TitleForOtherTeam
35593d0b TitleForSameTeam
9d97c953 TitleFutureTra
6b867200 TitleGroup
8a555d20 TitleKey
f0427d2c TitleLeftElement
5652b095 TitleNextTra
c9d78faf TitleOngoingTra
632953b3 TitleRightElement
4ea8834f TitleTemplate
f5b8026a TitleText
ab5a2c9b TitleTextDefinition
d6aa82b4 TitleTextHandle
3ac4ccac TitleTextTemplate
c67a19bb TitleTextTra
0ad35e8a TitleTra
9ec06b81 TitleTrakey
30637e3a TitleVictoryTra
571a97a3 TitleYAdjustment
0e19e95f ToSay
2e5b1065 ToSlotId
820a08fd ToValue
73ae9c32 ToastDurationSecs
8b2d6166 TodayTraKey
081a31b1 ToggleButton
833c5466 ToggleButtons
e0e6bde4 ToggleEmotesButton
48a23073 ToggleFx
9b68d1be ToggleLeftPanelButton
0ac751fe ToggleLeftPanelButtonScene
9dcf971d ToggleMainViewButton
5998be22 ToggleMenuButton
4060d426 ToggleName
02b3b953 ToggleScene
4411eb7d ToggleShopButton
5445088b ToggleShopButtonScene
d674f84f ToggleShopReminderVfxHandle
a6000d17 ToggleSpellOutlineVisualOnly
3645131f ToggleVfx
defe5eb0 Tooltip
9bb30e67 TooltipAllyLocKey
e7c76f21 TooltipAnchor
c0ec7bb8 TooltipAnchorCentering
f1608144 TooltipButton
d3a113ce TooltipCampName
b0af3cbf TooltipChatNameChaos
d62b4497 TooltipChatNameOrder
b7deb4ab TooltipDescriptionTra
b6c9bff1 TooltipEnemyLocKey
137f4e36 TooltipHandle
a96de34a TooltipIconPath
3144ed60 TooltipLink
4a60eb38 TooltipList
f97affde TooltipLocalizedText
fed22233 TooltipName
50898013 TooltipOffset
33752871 TooltipOffsetX
327526de TooltipOffsetY
9e2fcad4 TooltipPopupDelayTime
750ad235 TooltipPopupTimeout
20a8fe53 TooltipPosition
ad2db494 TooltipRegion
90c02594 TooltipRespawn
2f7a1c87 TooltipText
ea790206 TooltipTitleScene
a0b80217 TooltipTitleTra
9afb2161 TooltipTra
5ff07ba8 TooltipTraKey
043a9b97 TooltipUpperRightAnchor
cd6f2cf9 Tooltips
4225a524 TopBarIcon
7a5c87a0 TopBlackBar
15ec9181 TopBottomHeights
dd98d130 TopDownCamNearClipDistance
1a8b3cc8 TopHrYPostAdjustment
88a45101 TopHrYPreAdjustment
a2bc2cb5 TopLevelGroup
7061734c TopLevelSceneHandle
bf427490 TopRegion
c21d5a54 TopScene
a72494b2 ToplevelScene
87e6fb7c TotalCount
7fd69d68 TotalCountBackground
8af258c5 TotalDamageRadialChart
9897aa6c TotalDisplayTime
de9583a3 TotalDurationSecs
e019096e TotalHealthFill
a6517bab TotalNumberOfFrames
aee644a1 TouchFeedbackElement
62f83433 TowerCFHRadius
3f6fb5cb TowerDetectionRadius
bb45cdaf TowerIcon
aae31154 TowerIcons
8fc999ff TowerKills
5467ceb5 TowerKillsUiData
4f809608 TowerScore
24f407c0 TowersValue
919de1f4 TrackDuration
88d10c22 TrackObjectiveSteal
0e48d4d3 TrackerData
44615582 TrackerGroup
7240c2fa TrackerIcon
d92e5cdc TrackerIconTemplate
d2831241 TrackerLayout
bb639057 TrailTimeToConsiderForVisibility
6e555cab Trait
0c1474e3 TraitAssignments
053a1f33 TraitData
a67b394f TraitDescription
f63a5820 TraitFooter
e8a36b45 TraitFooterPadding
4ac89c6f TraitGrid
b77874b9 TraitHeightRef
84f92b5a TraitIcon
2de82d6a TraitIconBgs
7d3ef18b TraitIcons
6ee49309 TraitInfoCardHoverRegion
0bbba391 TraitInfoCardRegion
336e8cbd TraitLevelIconTemplates
f74504c0 TraitLists
57a1ffd0 TraitName
129793f4 TraitNub
afca26a4 TraitPageRegion
09a34408 TraitProgressionDisplay
6c6c53b9 TraitTemplate
213ab44b TraitTooltipTopHandle
03268568 TraitTooltipTopIcon
f2cdca2e TraitTooltipTopName
1dfccebc TraitTrackerAnchor
a5e43bb1 TraitTrackerPortraitTooltipRegion
88730233 TraitType
99361968 TraitUnitProperties
76de0c0d TraitsPerRow
bb0173ee TransactionId
37b62c5e TransformButtonAssassin
8214a455 TransformButtonSlayer
818028a4 TransformCenterline
2c594cbb TransformReadyAnim
5fe10955 TransformReadyAttentionAnim
dd637a90 TransformReadyIdleAssassinAnim
cbc05b6f TransformReadyIdleSlayerAnim
a8fdda6f TransformReadyOutAnim
5b115939 TransformScene
315f2098 TransitionDelaySwitchTime
8f80acad TransitionIn
b077b518 TransitionMaxAlpha
9200c8ce TransitionMinAlpha
f240d150 TransitionOffState
9dcc88bc TransitionOnState
8b682996 TransitionOut
ff8735eb TransitionStartDelaySecs
be02c271 TransitionTimeDriver
8d6d21cf Transitional
21328a43 Transitions
6a498f31 TreasureTroveTokenIconPath
4bb004c1 TreatAutoAttacksAsNormalSpells
3ac39a50 TriggerEventsOnInitialSpawn
f051c7e8 TriggerLaunchAttack
d71aac3e TriggerOncePerEnemyOfParent
6bf4cd0d TriggerOncePerParent
40c5ff7c TriggerOnlyOnce
e5e92d08 TriggerPreAttack
192c4c24 TriggerSpells
ecca6f9a TriggerTime
637a2000 TriggerValue
9d0cca5b TriggeredBy
7cd54d45 TriggeredFromScript
012de6ec TrillionAbbreviationTraKey
9892a348 TrimTrailingZeroesAfterDecimalPoint
0a10b49a TroveBannerIcon
fddc357d TroveButton
ec18e169 TroveNameText
8eaa24ce TrovesButton
7a3fea92 TrovesHighlightVfx
e6014d27 TrovesRewardTexturePath
b9ed4a26 TrovesThumbnail
3bc20e9c TrovesTokenStoreListing
6f987f4c TrovesTokensButton
faf542d0 TrovesTokensDecreaseVfx
73c5a9d9 TrovesTokensIncreaseSinkVfx
68e4efbf TrovesTokensIncreaseSourceVfx
e0de816d TrovesTokensStoreDialog
c00c3194 TrovesTokensWidget
e241a860 TrueDamage
d5ce2141 TrueDamageCritical
f02a6e99 TurboMobileOverrideLoadable
1824e15f TurboOverrideLoadable
1ea12a67 TurnOffTimeSec
0a260c72 TurnOnAngle
8c0021ec TurnOnDistance
9aae8e3b TurnOnTimeSec
0b97305a TurretGoldValue
b804d4fd TurretIndex
d5e57340 TurretsAreValid
731c5b13 TutorialOverrideLoadable
0ea89fb1 TutorialRecItems
c5612cad TutorialVfx
cbe4dd63 TwLogo
b56b83fd TwoStar
2640188a TwoStars
4f1e0420 TwostarBadge
2b57350d UIElement
3a8bfbed UIRect
f9c32319 UIScene
189cbd4b UVScroll
1bdb4474 UiBar
ec8777c6 UiChatPaneDefinition
c4017c24 UiClearTooltips
4431e0e3 UiData
b849355a UiElements
53a98e7a UiHideFloatingText
3bbef2b3 UiHideHealthBars
4a4b58c2 UiHideMinimap
b5872185 UiHideScoreboard
fddb60d7 UiHideShop
c6a848a7 UiHideStage
d0b866c7 UiHideTraitTracker
a9fbac89 UiMilestoneMissionTemplate
ab693575 UiMobileHideHeaderButtons
50154a84 UiMobileHideItemPanel
2f6fc1ad UiMobileHideShopButton
6c2408a1 UiMobileShouldClearOpenMenus
b49779d0 UiObject
4121a673 UiScale
1b906cbf UiSocialChatMessageTemplate
af2504aa UiSound
edf950c1 UiSoundForLocalPlayer
4f7fe3a3 UiSoundForPersonalBest
bb713ae8 UiSoundForPersonalBestForLocalPlayer
cd809187 UiStoreItemTileData
76fe85fd UiStorePurchaseRowData
54e2b32c UiTargetForgivenessRange
36cff9c0 Ult
e9663f18 UltCooldownGem
23e0221e UltimateCooldownGem
118ddd7c UltimateSpellSlot
a9443951 UnSelectableByEnemies
86716d77 UnSlowable
3366a183 UncensoredImages
3d304c52 UndoButtonDefinition
bca3d385 UnifiedClock
ffe79444 UnifiedDeathEffect
5643cada UniqueEffectElements
e8b51a07 Unit
74908e87 UnitBarKey
a2f1a91d UnitCostText
e2338f9d UnitCountText
e757bc0b UnitCutscene
32eb58a4 UnitDetectionRadius
24a28628 UnitEmptySlot
ad493f5e UnitFields
554967ca UnitGoldValue
0a16fcab UnitGrid
4c285a2f UnitGridLink
f90fa726 UnitGroupLink
19600706 UnitIcon
cad147a4 UnitInfoCardAnchor
d75e19ad UnitInfoCardDisplayType
9be42c27 UnitInfoPortraitTooltipRegion
96550720 UnitInfoTraitAnchor
118cca57 UnitLevel
45a8bc04 UnitName
e2a52953 UnitNameText
ad3c0c4d UnitObjectTags
21e0b0e0 UnitPortrait
cf8df2c8 UnitPortraitScene
4e36cf97 UnitPortraitSection
7ac0b2b6 UnitProperty
ef84a8d4 UnitPropertyDefinitions
8785b623 UnitPropertyLists
1c8f77df UnitPropertyOverrides
6f38905e UnitPropertyToggle
0430c109 UnitSceneLink
e53c54b4 UnitShade
280dc349 UnitShopUiOverride
b420560a UnitSlotBorders
67126180 UnitSlotRegions
6c959f38 UnitSlots
755be631 UnitStatus
e7ae6ff1 UnitStatusPriorityList
144aef5a UnitTags
9ac71105 UnitTemplate
67b2a462 UnitUpgrades
4f86466c UnitWarningOffSetRadius
8d0b4568 UnitsOnlyMoveForward
f119907f UnknownDamageIconTextureName
a9f84744 UnlimitedSpellBuffs
5d777e64 UnownedStarShardIcon
7a6c84ab UnownedTierButton
e8eebaa7 UnpurchaseableOverlay
c60e4a75 UnrankedTraKey
a05c8daf UnreadIcon
4e59658f UnreadMessagesBadgeVFX
68f017fa Unstoppable
7d263bc3 UpOffset
2ed9dd77 UpdateCameraBeforeParticles
7fb53f7b UpdateOnDrag
c23e88f7 UpdatedEmoteWheel
bc675500 UpdatedParabolicMovementMath
16860572 Updater
6ae12622 UpdaterType
75f9e093 Updaters
64c11351 UpgradeButtonDisabledFromEntitlementText
e1100a05 UpgradeChoices
d5144b0c UpgradeEntitlementErrorButton
31c1bf14 UpgradeEntitlementErrorTooltipText
d6debdbe UpgradeEnum
ba6667fc UpgradeIntervalSecs
93b6e0a6 UpgradesBeforeLateGameScaling
94235ad9 UpperCardRegion
0204a122 Upscale
f7aea3b2 UpscaleTextures
2117434f UrgentBannerTimer
328f4c1e Url
ca2967bf UrlTra
637af4c6 UrlTraKey
39e0b364 UseAStringFormatInChat
cf1950ea UseATBoundingCircles
f41cab90 UseAchievements
8fde0428 UseAlpha
907be531 UseAnimatedSkins
8cdd66cd UseAsyncChatClient
ae1c3a03 UseAttachmentForMeshOnly
5f2e5640 UseAvatarSpecificSubmeshMask
1a5b2d9a UseBorderedIcon
9bebac29 UseCharHealthBarHeightProperty
2598b37b UseCharacter
47fbd763 UseCharacterMaterials
acb23dae UseCharacterTags
fe0887d7 UseDefaultPerksOnError
9351f1de UseDifferentKeyForOtherTeam
668adc6f UseGDSCVars
23eeffe4 UseGameObjectIDsInLUA
5826f907 UseHeightScale
e3fc5b99 UseKeyedLingerAcceleration
37cc678f UseKeyedLingerDrag
9bc7c386 UseKeyedLingerVelocity
9a8284cc UseKeywordObject
db0af250 UseLeaderControlsModal
507ce4f6 UseLegacyDamageFlow
f2b372e3 UseLingerAcceleration
b3461c05 UseLingerDrag
26b4e623 UseLingerErosionDriveCurve
de5b1cd9 UseLingerRotation
5e4d31b7 UseLingerScale
3293b7b0 UseLingerVelocity
07436e01 UseLocalRotation
4e8e8149 UseMaterialsForCharacterPasses
5304c905 UseMaterialsForLegacyMaps
6341d93b UseMinimapScale
f1517d16 UseNativeJungleBrain
390eecf7 UseNewAssistBBEvent
f979f06d UseNewBountyTech
fa56622f UseNewFireBBEvents
ed504579 UseNewOnKillEvent
0831adb6 UseNewParticleVisibilityLogic
4ce24bb7 UseNewSkinnedObjectOnAIBase
abc2d461 UseNewStats
b6e35b92 UseNewX3DSkinnedMesh
d6eeb17c UseOpponentPlacement
8bab003a UseOverideAttackSpeedForAutoAttackTime
110cdbcd UseOwnerFacing
4c24bf18 UseParticleMaterials
5d630ffb UsePerksInsteadOfRunesAndMasteries
38872364 UsePointSmoothing
b9051512 UseRiotRelationshipsForAllUnits
bba48a10 UseRollForCriticalHit
288ce932 UseRotation
2fec8a25 UseSeparateLingerColor
ef7286c1 UseSequencer
5cf481e7 UseSimpleScaling
40a72e5c UseSpellOriginationForSpellShields
4e85c5c4 UseSquarePortrait
b6ccad2d UseStealthStatus
f5ad9e55 UseStickyDrag
b6e43139 UseTargetAsCaster
59540b18 UseTargetAsSource
7279d292 UseTargetObject
c592ad55 UseTargetingRefactor
a6cc4da4 UseTauntsForFirstEncounterCac
89a8419c UseToggleButtonOnPc
c176d167 UseValidParentForChroma
3ade3a5d UseVelocityOverDuration
11a73d99 UseWasdControls
0669347a UsernameText
dafad87c UtilityDivider
f1b77de6 UtilityItemsFilterButtonDefinition
6dc4396c UtilityModeButton
d2212981 UvAnimate
33b8543e UvRotationMult
54fa99a1 VISIBLE
dae0c6f9 ValidBuffs
20cf84ac ValidCcTypes
39f7fe5a ValidGoldSource
7647b421 Value1
7347af68 Value2
c026d1cb ValueArray
2d6f5674 ValueDriver
37fe20f7 ValueEnd
858c452f ValueEndType
c9a57091 ValueName
caa5ee53 ValueRequired
f5492272 ValueStart
af3b2421 ValueText
53bb831c VanguardBGScene
da2d042a VanguardContinueButton
4619d769 VanguardScene
8a25e7be Var
e96e58d2 VarTable
7c7f058b VayneCondemnBugFix
4671ae97 Version
c175ebb0 VersionText
6dbb4e22 VersionThreshold
f8e1342c VerticalBuildTreeConnector
3301fcdf VerticalFillDirection
f00a885b VerticalJustification
7869531f VerticalSpacer
7c20c98e Vertices
8a3730df Vfx
91dec6fe VfxAdjustmentScale
88be8101 VfxAlignmentGive
19743deb VfxAlignmentTake
6b1b4e23 VfxBrighterInFowAsDisabledFow
9664b764 VfxCollapsedToExpanded
8462f4a1 VfxEnableTime
8efaff74 VfxExpandedToCollapsed
23e8f406 VfxGroup
bc1c4865 VfxGroupName
08e786db VfxMask
cd007779 VfxNoneToCollapsed
07e5a699 VfxNoneToExpanded
fbe68f95 VfxPlayerFor
cf4cda1d VfxPlayerReject
e95697ca VfxPortraitLooping
9fb0e5e5 VfxResourceResolver
90e3195f VfxScale
f2c6b8dd VfxScene
2adc883e VfxSystem
c62a9137 VfxSystems
efcafe35 VfxTexturePath
38ed5bd5 Victory
a873c4a3 VictoryFX
95e98e52 VictoryGroupHandle
41491a35 VictoryHighlightVfx
080bb6b9 VideoEncoding
643fd448 VideoPrefix
7b10d5cb VietnameseRatingLabel
ed511190 ViewController
799f2859 ViewControllers
48bbe628 ViewEntries
c0ef6dde ViewPane
8ae2a6b7 ViewPaneDefinition
e744afb6 ViewPaneLink
cbdc1bf6 ViewPanelScene
2681dad1 ViewingIcon
8825ec03 VignetteTitle
fb688f7b VignetteTitleTraKey
350f6760 VisFlags
44596cb6 VisibilityAnyToAny
5150a6a1 VisibilityController
97abeaff VisibilityDriver
9e019715 VisibilityFlagDefines
ce5ef3cc VisibilityFlags
710fa702 VisibilityMenuButton
97eb4730 VisibleElements
cbbc2c33 VisibleFilter
31af5dc6 VisualEffectDescriptors
7bc052ba VnLogo
985322b7 VoiceChatButton
ba47665c VoiceChatButtonGlowFx
1cac9ad1 VoiceChatButtonGlowFxTimeoutSecs
594995e5 VoiceChatHalo
cb56883f VolumeSliderBar
54ac8438 VolumeText
90983115 VoteAutoCloseDelay
43ef53a1 VoteEmptyColor
3ec1fd54 VoteForButton
275e2ae6 VoteHolderGroup
fb678d00 VoteIcon
